gbifID	type	format	identifier	references	title	description	source	audience	created	creator	contributor	publisher	license	rightsHolder
2570142496	StillImage	image/jpeg	https://www.nmr-pics.nl/PICTURES/NMR993000068685A.jpg			Gibbula stoliczkana (G. & H. Nevill, 1869) | Collection Natural History Museum Rotterdam | NMR993000068685				Joop Trausel | Frans Slieker			http://creativecommons.org/licenses/by/4.0/	
2570142384	StillImage	image/jpeg	https://www.nmr-pics.nl/PICTURES/NMR993000069171L.jpg			Italy, Sicily, Trapani. Coralline red grit				Hans Post			http://creativecommons.org/licenses/by/4.0/	
2570136362	StillImage	image/jpeg	https://www.nmr-pics.nl/PICTURES/NMR993000063379A.jpg			Gibbula obconica nehalenniae van Regteren Altena, 1954 | Collection Natural History Museum Rotterdam | NMR993000063379				Joop Trausel | Frans Slieker			http://creativecommons.org/licenses/by/4.0/	
2570135767	StillImage	image/jpeg	https://www.nmr-pics.nl/PICTURES/NMR993000063384A.jpg			Gibbula beetsi van Regteren Altena, 1954 | Collection Natural History Museum Rotterdam | NMR993000063384				Joop Trausel | Frans Slieker			http://creativecommons.org/licenses/by/4.0/	
2570129467	StillImage	image/jpeg	https://www.nmr-pics.nl/PICTURES/NMR993000056351A.jpg			Gibbula senegalensis Menke, 1853 | Collection Natural History Museum Rotterdam | NMR993000056351				Joop Trausel | Frans Slieker			http://creativecommons.org/licenses/by/4.0/	
2570120479	StillImage	image/jpeg	https://www.nmr-pics.nl/PICTURES/NMR993000046671L.jpg			France, Bretagne, Loguivy-les-Lannion, dredged maërl. 12th April 1983.				Arie Frans de Jong			http://creativecommons.org/licenses/by/4.0/	
2570120099	StillImage	image/jpeg	https://www.nmr-pics.nl/PICTURES/NMR993000046674A.jpg			Gibbula magus (Linnaeus, 1758) | Collection Natural History Museum Rotterdam | NMR993000046674				Joop Trausel | Frans Slieker			http://creativecommons.org/licenses/by/4.0/	
2570119463	StillImage	image/jpeg	https://www.nmr-pics.nl/PICTURES/NMR993000046670L.jpg			France, Bretagne, Trébeurden, April 1983, littoral zone at low tide				Frans Slieker			http://creativecommons.org/licenses/by/4.0/	
2570116889	StillImage	image/jpeg	https://www.nmr-pics.nl/PICTURES/NMR993000042412A.jpg			Gibbula benzi (F. Krauss, 1848) | Collection Natural History Museum Rotterdam | NMR993000042412				Joop Trausel | Frans Slieker			http://creativecommons.org/licenses/by/4.0/	
2570116843	StillImage	image/jpeg	https://www.nmr-pics.nl/PICTURES/NMR993000043807L.jpg			Malaysia, Pahang, Tioman Island, Tekek, littoral zone. September 1991.				Hermann Strack			http://creativecommons.org/licenses/by/4.0/	
2570116699	StillImage	image/jpeg	https://www.nmr-pics.nl/PICTURES/NMR993000043132A.jpg			Gibbula tryoni Pilsbry, 1890 | Collection Natural History Museum Rotterdam | NMR993000043132				Joop Trausel | Frans Slieker			http://creativecommons.org/licenses/by/4.0/	
2570116619	StillImage	image/jpeg	https://www.nmr-pics.nl/PICTURES/NMR993000043559A.jpg			Gibbula zonata (W. Wood, 1828) | Collection Natural History Museum Rotterdam | NMR993000043559				Joop Trausel | Frans Slieker			http://creativecommons.org/licenses/by/4.0/	
2570115327	StillImage	image/jpeg	https://www.nmr-pics.nl/PICTURES/NMR993000042397A.jpg			Gibbula multicolor (F. Krauss, 1848) | Collection Natural History Museum Rotterdam | NMR993000042397				Joop Trausel | Frans Slieker			http://creativecommons.org/licenses/by/4.0/	
2570114976	StillImage	image/jpeg	https://www.nmr-pics.nl/PICTURES/NMR993000042398A.jpg			Gibbula multicolor (F. Krauss, 1848) | Collection Natural History Museum Rotterdam | NMR993000042398				Joop Trausel | Frans Slieker			http://creativecommons.org/licenses/by/4.0/	
2570114772	StillImage	image/jpeg	https://www.nmr-pics.nl/PICTURES/NMR993000042416A.jpg			Gibbula cicer (Menke, 1844) | Collection Natural History Museum Rotterdam | NMR993000042416				Joop Trausel | Frans Slieker			http://creativecommons.org/licenses/by/4.0/	
2570114351	StillImage	image/jpeg	https://www.nmr-pics.nl/PICTURES/NMR993000042415A.jpg			Gibbula capensis (Gmelin, 1791) | Collection Natural History Museum Rotterdam | NMR993000042415				Joop Trausel | Frans Slieker			http://creativecommons.org/licenses/by/4.0/	
2570114150	StillImage	image/jpeg	https://www.nmr-pics.nl/PICTURES/NMR993000042407A.jpg			Gibbula beckeri G.B. Sowerby III, 1901 | Collection Natural History Museum Rotterdam | NMR993000042407				Joop Trausel | Frans Slieker			http://creativecommons.org/licenses/by/4.0/	
2570113941	StillImage	image/jpeg	https://www.nmr-pics.nl/PICTURES/NMR993000039790L.jpg			Spain, Andalucia, Cádiz, Playa de Getares, Punta Secreta. 26th April 1984.				Arie Frans de Jong			http://creativecommons.org/licenses/by/4.0/	
2570113801	StillImage	image/jpeg	https://www.nmr-pics.nl/PICTURES/NMR993000039816L.jpg			Spain, Andalucia, Cádiz, Playa de Getares, N side. 26th April 1984.				Arie Frans de Jong			http://creativecommons.org/licenses/by/4.0/	
2570113784	StillImage	image/jpeg	https://www.nmr-pics.nl/PICTURES/NMR993000040549L.jpg			Canary Islands, Gran Canaria, Sardina, littoral zone, 27th March 1985				Hermann Strack			http://creativecommons.org/licenses/by/4.0/	
2570113384	StillImage	image/jpeg	https://www.nmr-pics.nl/PICTURES/NMR993000039813L.jpg			Spain, Andalucia, Cádiz, Playa de Getares, Punta Secreta. 26th April 1984.				Arie Frans de Jong			http://creativecommons.org/licenses/by/4.0/	
2570113138	StillImage	image/jpeg	https://www.nmr-pics.nl/PICTURES/NMR993000039817L.jpg			Spain, Andalucía, Málaga, La Cala del Moral to Torre Vigía de Calaburras, littoral zone. 25th April 1984.				Arie Frans de Jong			http://creativecommons.org/licenses/by/4.0/	
2570113061	StillImage	image/jpeg	https://www.nmr-pics.nl/PICTURES/NMR993000039871L.jpg			Spain, Andalucia, Cádiz, Playa de Getares, N side. 26th April 1984.				Arie Frans de Jong			http://creativecommons.org/licenses/by/4.0/	
2570112457	StillImage	image/jpeg	https://www.nmr-pics.nl/PICTURES/NMR993000039833L.jpg			Canary Islands, Gran Canaria, Puerto de las Nieves, littoral zone, 25th March 1985				Hermann Strack			http://creativecommons.org/licenses/by/4.0/	
2570112399	StillImage	image/jpeg	https://www.nmr-pics.nl/PICTURES/NMR993000039814L.jpg			Spain, Andalucia, Cádiz, Playa de Getares, N side. 26th April 1984.				Arie Frans de Jong			http://creativecommons.org/licenses/by/4.0/	
2570111998	StillImage	image/jpeg	https://www.nmr-pics.nl/PICTURES/NMR993000039815L.jpg			Spain, Andalucía, Málaga, La Cala del Moral to Torre Vigía de Calaburras, littoral zone. 25th April 1984.				Arie Frans de Jong			http://creativecommons.org/licenses/by/4.0/	
2570111844	StillImage	image/jpeg	https://www.nmr-pics.nl/PICTURES/NMR993000039870L.jpg			Spain, Andalucia, Cádiz, Playa de Getares, Punta Secreta. 26th April 1984.				Arie Frans de Jong			http://creativecommons.org/licenses/by/4.0/	
2570111473	StillImage	image/jpeg	https://www.nmr-pics.nl/PICTURES/NMR993000036526A.jpg			Gibbula turbinoides (Deshayes, 1835) | Collection Natural History Museum Rotterdam | NMR993000036526				Joop Trausel | Frans Slieker			http://creativecommons.org/licenses/by/4.0/	
2570111132	StillImage	image/jpeg	https://www.nmr-pics.nl/PICTURES/NMR993000036400A.jpg			Gibbula joubini Dautzenberg, 1910 | Collection Natural History Museum Rotterdam | NMR993000036400				Joop Trausel | Frans Slieker			http://creativecommons.org/licenses/by/4.0/	
2570111004	StillImage	image/jpeg	https://www.nmr-pics.nl/PICTURES/NMR993000036553A.jpg			Gibbula fanulum (Gmelin, 1791) | Collection Natural History Museum Rotterdam | NMR993000036553				Joop Trausel | Frans Slieker			http://creativecommons.org/licenses/by/4.0/	
2570110801	StillImage	image/jpeg	https://www.nmr-pics.nl/PICTURES/NMR993000036390A.jpg			Gibbula guttadauri (Philippi, 1836) | Collection Natural History Museum Rotterdam | NMR993000036390				Joop Trausel | Frans Slieker			http://creativecommons.org/licenses/by/4.0/	
2570110773	StillImage	image/jpeg	https://www.nmr-pics.nl/PICTURES/NMR993000036494A.jpg			Gibbula fanulum (Gmelin, 1791) | Collection Natural History Museum Rotterdam | NMR993000036494				Joop Trausel | Frans Slieker			http://creativecommons.org/licenses/by/4.0/	
2570110545	StillImage	image/jpeg	https://www.nmr-pics.nl/PICTURES/NMR993000036452A.jpg			Gibbula magus (Linnaeus, 1758) | Collection Natural History Museum Rotterdam | NMR993000036452				Joop Trausel | Frans Slieker			http://creativecommons.org/licenses/by/4.0/	
2570110466	StillImage	image/jpeg	https://www.nmr-pics.nl/PICTURES/NMR993000036464A.jpg			Gibbula spurca (Gould, 1856) | Collection Natural History Museum Rotterdam | NMR993000036464				Joop Trausel | Frans Slieker			http://creativecommons.org/licenses/by/4.0/	
2570110464	StillImage	image/jpeg	https://www.nmr-pics.nl/PICTURES/NMR993000036634A.jpg			Gibbula ardens (Salis Marschlins, 1793) | Collection Natural History Museum Rotterdam | NMR993000036634				Joop Trausel | Frans Slieker			http://creativecommons.org/licenses/by/4.0/	
2570110359	StillImage	image/jpeg	https://www.nmr-pics.nl/PICTURES/NMR993000036596B.jpg			Gibbula turbinoides (Deshayes, 1835) | Collection Natural History Museum Rotterdam | NMR993000036596				Joop Trausel | Frans Slieker			http://creativecommons.org/licenses/by/4.0/	
2570110359	StillImage	image/jpeg	https://www.nmr-pics.nl/PICTURES/NMR993000036596A.jpg			Gibbula turbinoides (Deshayes, 1835) | Collection Natural History Museum Rotterdam | NMR993000036596				Joop Trausel | Frans Slieker			http://creativecommons.org/licenses/by/4.0/	
2570110326	StillImage	image/jpeg	https://www.nmr-pics.nl/PICTURES/NMR993000036715B.jpg			Gibbula candei (d'Orbigny, 1844) | Collection Natural History Museum Rotterdam | NMR993000036715				Joop Trausel | Frans Slieker			http://creativecommons.org/licenses/by/4.0/	
2570110326	StillImage	image/jpeg	https://www.nmr-pics.nl/PICTURES/NMR993000036715A.jpg			Gibbula candei (d'Orbigny, 1844) | Collection Natural History Museum Rotterdam | NMR993000036715				Joop Trausel | Frans Slieker			http://creativecommons.org/licenses/by/4.0/	
2570110242	StillImage	image/jpeg	https://www.nmr-pics.nl/PICTURES/NMR993000036784A.jpg			Gibbula spurca (Gould, 1856) | Collection Natural History Museum Rotterdam | NMR993000036784				Joop Trausel | Frans Slieker			http://creativecommons.org/licenses/by/4.0/	
2570110209	StillImage	image/jpeg	https://www.nmr-pics.nl/PICTURES/NMR993000036709A.jpg			Gibbula aurantia Nordsieck, 1975 | Collection Natural History Museum Rotterdam | NMR993000036709				Joop Trausel | Frans Slieker			http://creativecommons.org/licenses/by/4.0/	
2570110193	StillImage	image/jpeg	https://www.nmr-pics.nl/PICTURES/NMR993000036517A.jpg			Gibbula ardens (Salis Marschlins, 1793) | Collection Natural History Museum Rotterdam | NMR993000036517				Joop Trausel | Frans Slieker			http://creativecommons.org/licenses/by/4.0/	
2570110075	StillImage	image/jpeg	https://www.nmr-pics.nl/PICTURES/NMR993000036456A.jpg			Gibbula ardens (Salis Marschlins, 1793) | Collection Natural History Museum Rotterdam | NMR993000036456				Joop Trausel | Frans Slieker			http://creativecommons.org/licenses/by/4.0/	
2570110061	StillImage	image/jpeg	https://www.nmr-pics.nl/PICTURES/NMR993000036581A.jpg			Gibbula drepanensis (Brugnone, 1873) | Collection Natural History Museum Rotterdam | NMR993000036581				Joop Trausel | Frans Slieker			http://creativecommons.org/licenses/by/4.0/	
2570109871	StillImage	image/jpeg	https://www.nmr-pics.nl/PICTURES/NMR993000036747A.jpg			Gibbula drepanensis (Brugnone, 1873) | Collection Natural History Museum Rotterdam | NMR993000036747				Joop Trausel | Frans Slieker			http://creativecommons.org/licenses/by/4.0/	
2570109857	StillImage	image/jpeg	https://www.nmr-pics.nl/PICTURES/NMR993000036608A.jpg			Gibbula ardens (Salis Marschlins, 1793) | Collection Natural History Museum Rotterdam | NMR993000036608				Joop Trausel | Frans Slieker			http://creativecommons.org/licenses/by/4.0/	
2570109848	StillImage	image/jpeg	https://www.nmr-pics.nl/PICTURES/NMR993000036783A.jpg			Gibbula spurca (Gould, 1856) | Collection Natural History Museum Rotterdam | NMR993000036783				Joop Trausel | Frans Slieker			http://creativecommons.org/licenses/by/4.0/	
2570109785	StillImage	image/jpeg	https://www.nmr-pics.nl/PICTURES/NMR993000036601A.jpg			Gibbula philberti (Récluz, 1843) | Collection Natural History Museum Rotterdam | NMR993000036601				Joop Trausel | Frans Slieker			http://creativecommons.org/licenses/by/4.0/	
2570109785	StillImage	image/jpeg	https://www.nmr-pics.nl/PICTURES/NMR993000036601B.jpg			Gibbula philberti (Récluz, 1843) | Collection Natural History Museum Rotterdam | NMR993000036601				Joop Trausel | Frans Slieker			http://creativecommons.org/licenses/by/4.0/	
2570109756	StillImage	image/jpeg	https://www.nmr-pics.nl/PICTURES/NMR993000036520A.jpg			Gibbula delgadensis Nordsieck, 1982 | Collection Natural History Museum Rotterdam | NMR993000036520				Joop Trausel | Frans Slieker			http://creativecommons.org/licenses/by/4.0/	
2570109705	StillImage	image/jpeg	https://www.nmr-pics.nl/PICTURES/NMR993000036726A.jpg			Gibbula vimontiae Monterosato, 1884 | Collection Natural History Museum Rotterdam | NMR993000036726				Joop Trausel | Frans Slieker			http://creativecommons.org/licenses/by/4.0/	
2570109688	StillImage	image/jpeg	https://www.nmr-pics.nl/PICTURES/NMR993000036489A.jpg			Gibbula aurantia Nordsieck, 1975 | Collection Natural History Museum Rotterdam | NMR993000036489				Joop Trausel | Frans Slieker			http://creativecommons.org/licenses/by/4.0/	
2570109518	StillImage	image/jpeg	https://www.nmr-pics.nl/PICTURES/NMR993000036405A.jpg			Gibbula magus (Linnaeus, 1758) | Collection Natural History Museum Rotterdam | NMR993000036405				Joop Trausel | Frans Slieker			http://creativecommons.org/licenses/by/4.0/	
2570109510	StillImage	image/jpeg	https://www.nmr-pics.nl/PICTURES/NMR993000036705A.jpg			Gibbula spurca (Gould, 1856) | Collection Natural History Museum Rotterdam | NMR993000036705				Joop Trausel | Frans Slieker			http://creativecommons.org/licenses/by/4.0/	
2570109421	StillImage	image/jpeg	https://www.nmr-pics.nl/PICTURES/NMR993000036394A.jpg			Gibbula vimontiae Monterosato, 1884 | Collection Natural History Museum Rotterdam | NMR993000036394				Joop Trausel | Frans Slieker			http://creativecommons.org/licenses/by/4.0/	
2570109358	StillImage	image/jpeg	https://www.nmr-pics.nl/PICTURES/NMR993000036433A.jpg			Gibbula philberti (Récluz, 1843) | Collection Natural History Museum Rotterdam | NMR993000036433				Joop Trausel | Frans Slieker			http://creativecommons.org/licenses/by/4.0/	
2570109072	StillImage	image/jpeg	https://www.nmr-pics.nl/PICTURES/NMR993000036455A.jpg			Gibbula ardens (Salis Marschlins, 1793) | Collection Natural History Museum Rotterdam | NMR993000036455				Joop Trausel | Frans Slieker			http://creativecommons.org/licenses/by/4.0/	
2570108917	StillImage	image/jpeg	https://www.nmr-pics.nl/PICTURES/NMR993000036591A.jpg			Gibbula candei (d'Orbigny, 1844) | Collection Natural History Museum Rotterdam | NMR993000036591				Joop Trausel | Frans Slieker			http://creativecommons.org/licenses/by/4.0/	
2570108908	StillImage	image/jpeg	https://www.nmr-pics.nl/PICTURES/NMR993000036463A.jpg			Gibbula magus (Linnaeus, 1758) | Collection Natural History Museum Rotterdam | NMR993000036463				Joop Trausel | Frans Slieker			http://creativecommons.org/licenses/by/4.0/	
2570108797	StillImage	image/jpeg	https://www.nmr-pics.nl/PICTURES/NMR993000036449A.jpg			Gibbula delgadensis Nordsieck, 1982 | Collection Natural History Museum Rotterdam | NMR993000036449				Joop Trausel | Frans Slieker			http://creativecommons.org/licenses/by/4.0/	
2570108653	StillImage	image/jpeg	https://www.nmr-pics.nl/PICTURES/NMR993000036457A.jpg			Gibbula ardens (Salis Marschlins, 1793) | Collection Natural History Museum Rotterdam | NMR993000036457				Joop Trausel | Frans Slieker			http://creativecommons.org/licenses/by/4.0/	
2570101095	StillImage	image/jpeg	https://www.nmr-pics.nl/PICTURES/NMR993000028815A.jpg			Gibbula crassistriata (Bell in Wood, 1882) | Collection Natural History Museum Rotterdam | NMR993000028815				Joop Trausel | Frans Slieker			http://creativecommons.org/licenses/by/4.0/	
2570099279	StillImage	image/jpeg	https://www.nmr-pics.nl/PICTURES/NMR993000025589A.jpg			Gibbula woodi (Harmer, 1923) | Collection Natural History Museum Rotterdam | NMR993000025589				Joop Trausel | Frans Slieker			http://creativecommons.org/licenses/by/4.0/	
2570099094	StillImage	image/jpeg	https://www.nmr-pics.nl/PICTURES/NMR993000025600A.jpg			Gibbula obconica (S.V. Wood, 1842) | Collection Natural History Museum Rotterdam | NMR993000025600				Joop Trausel | Frans Slieker			http://creativecommons.org/licenses/by/4.0/	
2570085282	StillImage	image/jpeg	https://www.nmr-pics.nl/PICTURES/NMR993000006906A.jpg			Gibbula cremenensis (Andrzejowski, 1830)  | Collection Natural History Museum Rotterdam | NMR993000006906				Joop Trausel | Frans Slieker			http://creativecommons.org/licenses/by/4.0/	
2570084700	StillImage	image/jpeg	https://www.nmr-pics.nl/PICTURES/NMR993000006694A.jpg			Gibbula pontileviensis (Ivolas & Peyrot, 1900) | Collection Natural History Museum Rotterdam | NMR993000006694				Joop Trausel | Frans Slieker			http://creativecommons.org/licenses/by/4.0/	
2570079985	StillImage	image/jpeg	https://www.nmr-pics.nl/PICTURES/NMR993000001137A.jpg			Gibbula magus (Linnaeus, 1758) | Collection Natural History Museum Rotterdam | NMR993000001137				Joop Trausel | Frans Slieker			http://creativecommons.org/licenses/by/4.0/	
2570079551	StillImage	image/jpeg	https://www.nmr-pics.nl/PICTURES/NMR993000000035A.jpg			Gibbula solarium (Nyst, 1835) | Collection Natural History Museum Rotterdam | NMR993000000035				Joop Trausel | Frans Slieker			http://creativecommons.org/licenses/by/4.0/	
2570079267	StillImage	image/jpeg	https://www.nmr-pics.nl/PICTURES/NMR993000000080A.jpg			Gibbula magus (Linnaeus, 1758) | Collection Natural History Museum Rotterdam | NMR993000000080				Joop Trausel | Frans Slieker			http://creativecommons.org/licenses/by/4.0/	
2550057036	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/59119039/original.jpeg	https://www.inaturalist.org/photos/59119039					2020-01-06T03:34:21Z	anasacuta		iNaturalist	http://creativecommons.org/licenses/by/4.0/	anasacuta
2550057036	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/59119022/original.jpeg	https://www.inaturalist.org/photos/59119022					2020-01-06T03:33:21Z	anasacuta		iNaturalist	http://creativecommons.org/licenses/by/4.0/	anasacuta
2550057036	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/59119029/original.jpeg	https://www.inaturalist.org/photos/59119029					2020-01-06T03:33:56Z	anasacuta		iNaturalist	http://creativecommons.org/licenses/by/4.0/	anasacuta
2543074212	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/58813473/original.jpg	https://www.inaturalist.org/photos/58813473					2019-12-31T20:57:18Z	Butor and Gogol		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Butor and Gogol
2543074212	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/58813031/original.jpg	https://www.inaturalist.org/photos/58813031					2019-12-31T20:57:12Z	Butor and Gogol		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Butor and Gogol
2542959608	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/58931228/original.jpg	https://www.inaturalist.org/photos/58931228					2020-01-02T23:27:18Z	Butor and Gogol		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Butor and Gogol
2542959608	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/58931211/original.jpg	https://www.inaturalist.org/photos/58931211					2020-01-02T23:27:14Z	Butor and Gogol		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Butor and Gogol
2542919949	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/58931852/original.jpg	https://www.inaturalist.org/photos/58931852					2020-01-02T23:31:38Z	Butor and Gogol		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Butor and Gogol
2542919949	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/58931837/original.jpg	https://www.inaturalist.org/photos/58931837					2020-01-02T23:31:48Z	Butor and Gogol		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Butor and Gogol
2542919949	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/58931809/original.jpg	https://www.inaturalist.org/photos/58931809					2020-01-02T23:31:44Z	Butor and Gogol		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Butor and Gogol
2529348477	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/58011302/original.jpeg	https://www.inaturalist.org/photos/58011302					2019-12-15T20:49:41Z	catalinahernandezp		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	catalinahernandezp
2529348477	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/58011317/original.jpeg	https://www.inaturalist.org/photos/58011317					2019-12-15T20:49:28Z	catalinahernandezp		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	catalinahernandezp
2518076763	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/56719238/original.jpeg	https://www.inaturalist.org/photos/56719238					2019-11-21T21:22:49Z	Donna Pomeroy		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Donna Pomeroy
2518076763	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/56719267/original.jpeg	https://www.inaturalist.org/photos/56719267					2019-11-21T21:23:30Z	Donna Pomeroy		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Donna Pomeroy
2518076763	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/56719252/original.jpeg	https://www.inaturalist.org/photos/56719252					2019-11-21T21:23:03Z	Donna Pomeroy		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Donna Pomeroy
2518076763	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/56719258/original.jpeg	https://www.inaturalist.org/photos/56719258					2019-11-21T21:23:15Z	Donna Pomeroy		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Donna Pomeroy
2518076763	StillImage	image/jpeg	https://inaturalist-open-data.s3.amazonaws.com/photos/56719274/original.jpeg	https://www.inaturalist.org/photos/56719274					2019-11-21T21:24:05Z	Donna Pomeroy		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Donna Pomeroy
2444788159	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/ZMA.MOLL.308622/format/large			ZMA.MOLL.308622_0							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
2444788159	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/ZMA.MOLL.308622_1/format/large			ZMA.MOLL.308622_1							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
2444787932	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/ZMA.MOLL.307656/format/large			ZMA.MOLL.307656_0							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
2444787817	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/ZMA.MOLL.306992/format/large			ZMA.MOLL.306992_0							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
2444787737	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/ZMA.MOLL.306717/format/large			ZMA.MOLL.306717_0							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
2444787680	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/ZMA.MOLL.307011/format/large			ZMA.MOLL.307011_0							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
2444787654	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/ZMA.MOLL.307181/format/large			ZMA.MOLL.307181_0							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
2444787595	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/ZMA.MOLL.307021/format/large			ZMA.MOLL.307021_0							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
2444787569	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/ZMA.MOLL.307260/format/large			ZMA.MOLL.307260_0							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
2444787468	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/ZMA.MOLL.306697/format/large			ZMA.MOLL.306697_0							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
2444787426	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/ZMA.MOLL.306976/format/large			ZMA.MOLL.306976_0							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
2444787424	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/ZMA.MOLL.306718/format/large			ZMA.MOLL.306718_0							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
2444787374	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/ZMA.MOLL.306919/format/large			ZMA.MOLL.306919_0							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
2444787286	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/ZMA.MOLL.306705/format/large			ZMA.MOLL.306705_0							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
2444787213	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/ZMA.MOLL.306972/format/large			ZMA.MOLL.306972_0							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
2444787201	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/ZMA.MOLL.306964/format/large			ZMA.MOLL.306964_0							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
2444787190	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/ZMA.MOLL.306699/format/large			ZMA.MOLL.306699_0							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
2444787181	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/ZMA.MOLL.306991/format/large			ZMA.MOLL.306991_0							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
2444787171	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/ZMA.MOLL.306706/format/large			ZMA.MOLL.306706_0							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
2444787138	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/ZMA.MOLL.306910/format/large			ZMA.MOLL.306910_0							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
2444787109	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/ZMA.MOLL.306994/format/large			ZMA.MOLL.306994_0							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
2444787085	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/ZMA.MOLL.306920/format/large			ZMA.MOLL.306920_0							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
2444787065	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/ZMA.MOLL.307014/format/large			ZMA.MOLL.307014_0							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
2444787061	StillImage	image/jpeg	https://medialib.naturalis.nl/file/id/ZMA.MOLL.306990/format/large			ZMA.MOLL.306990_0							http://creativecommons.org/publicdomain/zero/1.0/	Naturalis Biodiversity Center
